Measurement Timestamp,Beach Name,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth,structural_gap
2015-06-02 12:00:00,63rd Street Beach,,7.92,0.187,4.0,63rdStreetBeach201506021200,13.3,7.92,0.187,4.0,0
2015-06-02 13:00:00,63rd Street Beach,,14.14,0.209,4.0,63rdStreetBeach201506021300,14.4,14.14,0.209,4.0,0
2015-06-02 14:00:00,63rd Street Beach,,13.29,0.198,4.0,63rdStreetBeach201506021400,14.8,13.29,0.198,4.0,0
2015-06-02 15:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-02 16:00:00,63rd Street Beach,,10.83,0.171,4.0,63rdStreetBeach201506021600,15.5,10.83,0.171,4.0,0
2015-06-02 17:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-02 18:00:00,63rd Street Beach,,9.84,0.171,6.0,63rdStreetBeach201506021800,15.8,9.84,0.171,6.0,0
2015-06-02 19:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-02 20:00:00,63rd Street Beach,,12.54,0.185,3.0,63rdStreetBeach201506022000,17.0,12.54,0.185,3.0,0
2015-06-02 21:00:00,63rd Street Beach,,9.66,0.182,4.0,63rdStreetBeach201506022100,15.7,9.66,0.182,4.0,0
2015-06-02 22:00:00,63rd Street Beach,,9.51,0.183,4.0,63rdStreetBeach201506022200,15.2,9.51,0.183,4.0,0
2015-06-02 23:00:00,63rd Street Beach,,9.42,0.166,3.0,63rdStreetBeach201506022300,14.9,9.42,0.166,3.0,0
2015-06-03 00:00:00,63rd Street Beach,,9.62,0.16,4.0,63rdStreetBeach201506032400,14.3,9.62,0.16,4.0,0
2015-06-03 01:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-03 02:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-03 03:00:00,63rd Street Beach,,8.92,0.132,4.0,63rdStreetBeach201506030300,13.7,8.92,0.132,4.0,0
2015-06-03 04:00:00,63rd Street Beach,13.6,8.53,0.12,,63rdStreetBeach201506030400,13.6,8.53,0.12,3.0,0
2015-06-03 05:00:00,63rd Street Beach,13.5,8.25,0.116,,63rdStreetBeach201506030500,13.5,8.25,0.116,3.0,0
2015-06-03 06:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-03 07:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-03 08:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-03 09:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-03 10:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-03 11:00:00,63rd Street Beach,13.8,6.66,0.13,,63rdStreetBeach201506031100,13.8,6.66,0.13,3.0,0
2015-06-03 12:00:00,63rd Street Beach,14.1,6.39,0.115,,63rdStreetBeach201506031200,14.1,6.39,0.115,3.0,0
2015-06-03 13:00:00,63rd Street Beach,14.3,6.24,0.122,,63rdStreetBeach201506031300,14.3,6.24,0.122,2.0,0
2015-06-03 14:00:00,63rd Street Beach,14.6,6.28,0.136,,63rdStreetBeach201506031400,14.6,6.28,0.136,4.0,0
2015-06-03 15:00:00,63rd Street Beach,14.8,6.07,0.139,,63rdStreetBeach201506031500,14.8,6.07,0.139,2.0,0
2015-06-03 16:00:00,63rd Street Beach,14.5,5.51,0.186,,63rdStreetBeach201506031600,14.5,5.51,0.186,2.0,0
2015-06-03 17:00:00,63rd Street Beach,15.3,5.98,0.152,,63rdStreetBeach201506031700,15.3,5.98,0.152,2.0,0
2015-06-03 18:00:00,63rd Street Beach,15.4,6.14,0.175,,63rdStreetBeach201506031800,15.4,6.14,0.175,2.0,0
2015-06-03 19:00:00,63rd Street Beach,15.2,5.9,0.179,,63rdStreetBeach201506031900,15.2,5.9,0.179,3.0,0
2015-06-03 20:00:00,63rd Street Beach,14.7,5.75,0.187,,63rdStreetBeach201506032000,14.7,5.75,0.187,3.0,0
2015-06-03 21:00:00,63rd Street Beach,14.5,5.68,0.181,,63rdStreetBeach201506032100,14.5,5.68,0.181,3.0,0
2015-06-03 22:00:00,63rd Street Beach,14.4,5.85,0.195,,63rdStreetBeach201506032200,14.4,5.85,0.195,3.0,0
2015-06-03 23:00:00,63rd Street Beach,14.2,5.97,0.175,,63rdStreetBeach201506032300,14.2,5.97,0.175,3.0,0
2015-06-04 00:00:00,63rd Street Beach,14.0,5.92,0.156,,63rdStreetBeach201506042400,14.0,5.92,0.156,3.0,0
2015-06-04 01:00:00,63rd Street Beach,14.0,6.81,0.139,,63rdStreetBeach201506040100,14.0,6.81,0.139,3.0,0
2015-06-04 02:00:00,63rd Street Beach,14.0,6.57,0.129,,63rdStreetBeach201506040200,14.0,6.57,0.129,2.0,0
2015-06-04 03:00:00,63rd Street Beach,13.9,6.55,0.105,,63rdStreetBeach201506040300,13.9,6.55,0.105,6.0,0
2015-06-04 04:00:00,63rd Street Beach,13.7,6.09,0.1,,63rdStreetBeach201506040400,13.7,6.09,0.1,5.0,0
2015-06-04 05:00:00,63rd Street Beach,13.4,6.0,0.088,,63rdStreetBeach201506040500,13.4,6.0,0.088,5.0,0
2015-06-04 06:00:00,63rd Street Beach,13.1,5.77,0.079,5.0,63rdStreetBeach201506040600,13.1,5.77,0.079,5.0,0
2015-06-04 07:00:00,63rd Street Beach,12.5,4.92,0.079,4.0,63rdStreetBeach201506040700,12.5,4.92,0.079,4.0,0
2015-06-04 08:00:00,63rd Street Beach,12.0,3.75,0.078,2.0,63rdStreetBeach201506040800,12.0,3.75,0.078,2.0,0
2015-06-04 09:00:00,63rd Street Beach,12.0,2.89,0.071,4.0,63rdStreetBeach201506040900,12.0,2.89,0.071,4.0,0
2015-06-04 10:00:00,63rd Street Beach,12.3,2.9,0.072,7.0,63rdStreetBeach201506041000,12.3,2.9,0.072,7.0,0
2015-06-04 11:00:00,63rd Street Beach,12.5,2.72,0.084,4.0,63rdStreetBeach201506041100,12.5,2.72,0.084,4.0,0
2015-06-04 12:00:00,63rd Street Beach,12.5,3.13,0.085,7.0,63rdStreetBeach201506041200,12.5,3.13,0.085,7.0,0
2015-06-04 13:00:00,63rd Street Beach,12.6,3.09,0.076,3.0,63rdStreetBeach201506041300,12.6,3.09,0.076,3.0,0
2015-06-04 14:00:00,63rd Street Beach,13.2,3.27,0.078,4.0,63rdStreetBeach201506041400,13.2,3.27,0.078,4.0,0
2015-06-04 15:00:00,63rd Street Beach,13.0,3.22,0.119,2.0,63rdStreetBeach201506041500,13.0,3.22,0.119,2.0,0
2015-06-04 16:00:00,63rd Street Beach,13.1,3.22,0.119,4.0,63rdStreetBeach201506041600,13.1,3.22,0.119,4.0,0
2015-06-04 17:00:00,63rd Street Beach,13.2,3.39,0.091,4.0,63rdStreetBeach201506041700,13.2,3.39,0.091,4.0,0
2015-06-04 18:00:00,63rd Street Beach,13.7,3.29,0.109,8.0,63rdStreetBeach201506041800,13.7,3.29,0.109,8.0,0
2015-06-04 19:00:00,63rd Street Beach,13.6,2.84,0.116,2.0,63rdStreetBeach201506041900,13.6,2.84,0.116,2.0,0
2015-06-04 20:00:00,63rd Street Beach,13.5,2.95,0.09,6.0,63rdStreetBeach201506042000,13.5,2.95,0.09,6.0,0
2015-06-04 21:00:00,63rd Street Beach,13.1,2.98,0.101,6.0,63rdStreetBeach201506042100,13.1,2.98,0.101,6.0,0
2015-06-04 22:00:00,63rd Street Beach,13.0,2.86,0.091,3.0,63rdStreetBeach201506042200,13.0,2.86,0.091,3.0,0
2015-06-04 23:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-05 00:00:00,63rd Street Beach,13.3,3.52,0.093,3.0,63rdStreetBeach201506052400,13.3,3.52,0.093,3.0,0
2015-06-05 01:00:00,63rd Street Beach,12.7,3.19,0.074,7.0,63rdStreetBeach201506050100,12.7,3.19,0.074,7.0,0
2015-06-05 02:00:00,63rd Street Beach,12.5,3.35,,6.0,63rdStreetBeach201506050200,12.5,3.35,0.119,6.0,0
2015-06-05 03:00:00,63rd Street Beach,12.5,3.52,,2.0,63rdStreetBeach201506050300,12.5,3.52,0.156,2.0,0
2015-06-05 04:00:00,63rd Street Beach,12.4,3.23,,2.0,63rdStreetBeach201506050400,12.4,3.23,0.167,2.0,0
2015-06-05 05:00:00,63rd Street Beach,12.3,3.04,,3.0,63rdStreetBeach201506050500,12.3,3.04,0.213,3.0,0
2015-06-05 06:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-05 07:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-05 08:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-05 09:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-05 10:00:00,63rd Street Beach,12.5,4.14,,3.0,63rdStreetBeach201506051000,12.5,4.14,0.298,3.0,0
2015-06-05 11:00:00,63rd Street Beach,12.6,4.26,0.29,4.0,63rdStreetBeach201506051100,12.6,4.26,0.29,4.0,0
2015-06-05 12:00:00,63rd Street Beach,12.6,4.25,0.304,3.0,63rdStreetBeach201506051200,12.6,4.25,0.304,3.0,0
2015-06-05 13:00:00,63rd Street Beach,12.6,4.24,0.339,4.0,63rdStreetBeach201506051300,12.6,4.24,0.339,4.0,0
2015-06-05 14:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-05 15:00:00,63rd Street Beach,12.6,4.96,0.42,4.0,63rdStreetBeach201506051500,12.6,4.96,0.42,4.0,0
2015-06-05 16:00:00,63rd Street Beach,12.5,4.26,0.442,4.0,63rdStreetBeach201506051600,12.5,4.26,0.442,4.0,0
2015-06-05 17:00:00,63rd Street Beach,12.3,4.63,0.47,4.0,63rdStreetBeach201506051700,12.3,4.63,0.47,4.0,0
2015-06-05 18:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-05 19:00:00,63rd Street Beach,12.5,7.88,0.467,5.0,63rdStreetBeach201506051900,12.5,7.88,0.467,5.0,0
2015-06-05 20:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-05 21:00:00,63rd Street Beach,12.3,9.72,0.476,6.0,63rdStreetBeach201506052100,12.3,9.72,0.476,6.0,0
2015-06-05 22:00:00,63rd Street Beach,12.3,10.39,0.501,5.0,63rdStreetBeach201506052200,12.3,10.39,0.501,5.0,0
2015-06-05 23:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-06 00:00:00,63rd Street Beach,12.3,10.26,0.456,5.0,63rdStreetBeach201506062400,12.3,10.26,0.456,5.0,0
2015-06-06 01:00:00,63rd Street Beach,12.3,11.21,0.455,6.0,63rdStreetBeach201506060100,12.3,11.21,0.455,6.0,0
2015-06-06 02:00:00,63rd Street Beach,12.4,11.45,0.463,6.0,63rdStreetBeach201506060200,12.4,11.45,0.463,6.0,0
2015-06-06 03:00:00,63rd Street Beach,12.2,10.29,0.41,6.0,63rdStreetBeach201506060300,12.2,10.29,0.41,6.0,0
2015-06-06 04:00:00,63rd Street Beach,12.2,12.06,0.382,6.0,63rdStreetBeach201506060400,12.2,12.06,0.382,6.0,0
2015-06-06 05:00:00,63rd Street Beach,12.2,10.11,0.396,6.0,63rdStreetBeach201506060500,12.2,10.11,0.396,6.0,0
2015-06-06 06:00:00,63rd Street Beach,12.1,10.53,0.364,6.0,63rdStreetBeach201506060600,12.1,10.53,0.364,6.0,0
2015-06-06 07:00:00,63rd Street Beach,12.1,10.21,0.32,6.0,63rdStreetBeach201506060700,12.1,10.21,0.32,6.0,0
2015-06-06 08:00:00,63rd Street Beach,12.3,10.01,0.355,5.0,63rdStreetBeach201506060800,12.3,10.01,0.355,5.0,0
2015-06-06 09:00:00,63rd Street Beach,12.5,9.72,0.317,5.0,63rdStreetBeach201506060900,12.5,9.72,0.317,5.0,0
2015-06-06 10:00:00,63rd Street Beach,12.7,10.06,,5.0,63rdStreetBeach201506061000,12.7,10.06,0.316,5.0,0
2015-06-06 11:00:00,63rd Street Beach,13.0,9.37,,4.0,63rdStreetBeach201506061100,13.0,9.37,0.288,4.0,0
2015-06-06 12:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-06 13:00:00,63rd Street Beach,13.6,9.33,,5.0,63rdStreetBeach201506061300,13.6,9.33,0.316,5.0,0
2015-06-06 14:00:00,63rd Street Beach,13.8,8.58,,5.0,63rdStreetBeach201506061400,13.8,8.58,0.298,5.0,0
2015-06-06 15:00:00,63rd Street Beach,13.9,8.53,,4.0,63rdStreetBeach201506061500,13.9,8.53,0.302,4.0,0
2015-06-06 16:00:00,63rd Street Beach,14.0,7.9,,4.0,63rdStreetBeach201506061600,14.0,7.9,0.29,4.0,0
2015-06-06 17:00:00,63rd Street Beach,14.1,8.12,,5.0,63rdStreetBeach201506061700,14.1,8.12,0.292,5.0,0
2015-06-06 18:00:00,63rd Street Beach,14.1,8.15,,4.0,63rdStreetBeach201506061800,14.1,8.15,0.256,4.0,0
2015-06-06 19:00:00,63rd Street Beach,14.1,8.41,,4.0,63rdStreetBeach201506061900,14.1,8.41,0.234,4.0,0
2015-06-06 20:00:00,63rd Street Beach,14.0,8.14,,4.0,63rdStreetBeach201506062000,14.0,8.14,0.228,4.0,0
2015-06-06 21:00:00,63rd Street Beach,13.9,7.9,,4.0,63rdStreetBeach201506062100,13.9,7.9,0.224,4.0,0
2015-06-06 22:00:00,63rd Street Beach,13.9,8.19,,4.0,63rdStreetBeach201506062200,13.9,8.19,0.199,4.0,0
2015-06-06 23:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-07 00:00:00,63rd Street Beach,13.9,6.91,0.19,4.0,63rdStreetBeach201506072400,13.9,6.91,0.19,4.0,0
2015-06-07 01:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-07 02:00:00,63rd Street Beach,,7.96,0.194,4.0,63rdStreetBeach201506070200,14.0,7.96,0.194,4.0,0
2015-06-07 03:00:00,63rd Street Beach,,8.05,0.188,3.0,63rdStreetBeach201506070300,13.8,8.05,0.188,3.0,0
2015-06-07 04:00:00,63rd Street Beach,,7.54,0.173,4.0,63rdStreetBeach201506070400,13.8,7.54,0.173,4.0,0
2015-06-07 05:00:00,63rd Street Beach,,7.07,0.166,4.0,63rdStreetBeach201506070500,13.7,7.07,0.166,4.0,0
2015-06-07 06:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-07 07:00:00,63rd Street Beach,,6.12,0.136,4.0,63rdStreetBeach201506070700,13.5,6.12,0.136,4.0,0
2015-06-07 08:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-07 09:00:00,63rd Street Beach,,5.23,0.129,4.0,63rdStreetBeach201506070900,13.5,5.23,0.129,4.0,0
2015-06-07 10:00:00,63rd Street Beach,,5.17,0.108,4.0,63rdStreetBeach201506071000,13.5,5.17,0.108,4.0,0
2015-06-07 11:00:00,63rd Street Beach,,,0.098,,63rdStreetBeach201506071100,13.7,4.76,0.098,4.0,0
2015-06-07 12:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-07 13:00:00,63rd Street Beach,,,0.097,,63rdStreetBeach201506071300,13.9,4.12,0.097,3.0,0
2015-06-07 14:00:00,63rd Street Beach,,,0.101,,63rdStreetBeach201506071400,14.1,3.97,0.101,5.0,0
2015-06-07 15:00:00,63rd Street Beach,,,0.092,,63rdStreetBeach201506071500,14.3,3.6,0.092,4.0,0
2015-06-07 16:00:00,63rd Street Beach,,,0.093,,63rdStreetBeach201506071600,14.9,3.56,0.093,3.0,0
2015-06-07 17:00:00,63rd Street Beach,15.1,,0.105,,63rdStreetBeach201506071700,15.1,3.39,0.105,9.0,0
2015-06-07 18:00:00,63rd Street Beach,14.4,,0.1,,63rdStreetBeach201506071800,14.4,3.36,0.1,8.0,0
2015-06-07 19:00:00,63rd Street Beach,14.1,,0.106,,63rdStreetBeach201506071900,14.1,3.45,0.106,7.0,0
2015-06-07 20:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-07 21:00:00,63rd Street Beach,14.0,,0.122,,63rdStreetBeach201506072100,14.0,3.21,0.122,3.0,0
2015-06-07 22:00:00,63rd Street Beach,14.0,,0.111,,63rdStreetBeach201506072200,14.0,3.1,0.111,3.0,0
2015-06-07 23:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-08 00:00:00,63rd Street Beach,14.0,,0.093,,63rdStreetBeach201506082400,14.0,2.97,0.093,4.0,0
2015-06-08 01:00:00,63rd Street Beach,13.9,,0.093,,63rdStreetBeach201506080100,13.9,3.04,0.093,4.0,0
2015-06-08 02:00:00,63rd Street Beach,14.1,3.18,0.081,7.0,63rdStreetBeach201506080200,14.1,3.18,0.081,7.0,0
2015-06-08 03:00:00,63rd Street Beach,14.0,3.12,0.08,6.0,63rdStreetBeach201506080300,14.0,3.12,0.08,6.0,0
2015-06-08 04:00:00,63rd Street Beach,14.0,3.04,0.078,5.0,63rdStreetBeach201506080400,14.0,3.04,0.078,5.0,0
2015-06-08 05:00:00,63rd Street Beach,14.0,2.92,0.078,5.0,63rdStreetBeach201506080500,14.0,2.92,0.078,5.0,0
2015-06-08 06:00:00,63rd Street Beach,14.0,2.94,0.074,8.0,63rdStreetBeach201506080600,14.0,2.94,0.074,8.0,0
2015-06-08 07:00:00,63rd Street Beach,14.1,2.84,0.092,4.0,63rdStreetBeach201506080700,14.1,2.84,0.092,4.0,0
2015-06-08 08:00:00,63rd Street Beach,14.3,2.77,0.082,4.0,63rdStreetBeach201506080800,14.3,2.77,0.082,4.0,0
2015-06-08 09:00:00,63rd Street Beach,14.5,2.79,0.078,5.0,63rdStreetBeach201506080900,14.5,2.79,0.078,5.0,0
2015-06-08 10:00:00,63rd Street Beach,14.8,2.75,0.077,6.0,63rdStreetBeach201506081000,14.8,2.75,0.077,6.0,0
2015-06-08 11:00:00,63rd Street Beach,15.1,2.9,0.081,3.0,63rdStreetBeach201506081100,15.1,2.9,0.081,3.0,0
2015-06-08 12:00:00,63rd Street Beach,15.4,2.59,0.078,3.0,63rdStreetBeach201506081200,15.4,2.59,0.078,3.0,0
2015-06-08 13:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-08 14:00:00,63rd Street Beach,15.8,2.56,0.09,4.0,63rdStreetBeach201506081400,15.8,2.56,0.09,4.0,0
2015-06-08 15:00:00,63rd Street Beach,,,,,,,,,,1
2015-06-08 16:00:00,63rd Street Beach,16.4,2.62,0.083,4.0,63rdStreetBeach201506081600,16.4,2.62,0.083,4.0,0
2015-06-08 17:00:00,63rd Street Beach,15.4,2.7,0.19,3.0,63rdStreetBeach201506081700,15.4,2.7,0.19,3.0,0
2015-06-08 18:00:00,63rd Street Beach,15.0,2.56,0.207,3.0,63rdStreetBeach201506081800,15.0,2.56,0.207,3.0,0
2015-06-08 19:00:00,63rd Street Beach,15.0,2.63,0.164,3.0,63rdStreetBeach201506081900,15.0,2.63,0.164,3.0,0
2015-06-08 20:00:00,63rd Street Beach,14.8,2.52,0.165,3.0,63rdStreetBeach201506082000,14.8,2.52,0.165,3.0,0
2015-06-08 21:00:00,63rd Street Beach,14.7,2.64,0.194,3.0,63rdStreetBeach201506082100,14.7,2.64,0.194,3.0,0
2015-06-08 22:00:00,63rd Street Beach,14.5,2.34,0.168,4.0,63rdStreetBeach201506082200,14.5,2.34,0.168,4.0,0
2015-06-08 23:00:00,63rd Street Beach,14.5,2.33,0.141,3.0,63rdStreetBeach201506082300,14.5,2.33,0.141,3.0,0
