Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Readable Timestamp
Montrose Beach,1470358800.0,22.7,0.0,0.097,7.0,MontroseBeach201608050100,2016-08-05 01:00:00
Calumet Beach,1470358800.0,25.0,1.15,0.088,4.0,CalumetBeach201608050100,2016-08-05 01:00:00
Montrose Beach,1470362400.0,22.7,0.0,0.093,4.0,MontroseBeach201608050200,2016-08-05 02:00:00
Calumet Beach,1470362400.0,24.6,1.14,0.119,2.0,CalumetBeach201608050200,2016-08-05 02:00:00
Calumet Beach,1470366000.0,24.3,1.53,0.139,2.0,CalumetBeach201608050300,2016-08-05 03:00:00
Montrose Beach,1470366000.0,22.6,0.0,0.091,5.0,MontroseBeach201608050300,2016-08-05 03:00:00
Montrose Beach,1470369600.0,22.6,0.0,0.101,10.0,MontroseBeach201608050400,2016-08-05 04:00:00
Calumet Beach,1470369600.0,24.3,1.45,0.121,2.0,CalumetBeach201608050400,2016-08-05 04:00:00
Calumet Beach,1470373200.0,24.2,1.18,0.096,5.0,CalumetBeach201608050500,2016-08-05 05:00:00
Montrose Beach,1470373200.0,22.6,0.0,0.109,9.0,MontroseBeach201608050500,2016-08-05 05:00:00
Montrose Beach,1470376800.0,22.5,0.0,0.1,8.0,MontroseBeach201608050600,2016-08-05 06:00:00
Calumet Beach,1470376800.0,24.1,0.99,0.099,8.0,CalumetBeach201608050600,2016-08-05 06:00:00
Calumet Beach,1470380400.0,24.2,0.96,0.088,3.0,CalumetBeach201608050700,2016-08-05 07:00:00
Montrose Beach,1470380400.0,22.5,0.0,0.099,6.0,MontroseBeach201608050700,2016-08-05 07:00:00
Montrose Beach,1470384000.0,22.5,0.0,0.102,6.0,MontroseBeach201608050800,2016-08-05 08:00:00
Calumet Beach,1470384000.0,24.1,1.02,0.092,7.0,CalumetBeach201608050800,2016-08-05 08:00:00
Montrose Beach,1470387600.0,22.5,0.0,0.116,2.0,MontroseBeach201608050900,2016-08-05 09:00:00
Calumet Beach,1470387600.0,24.2,0.88,0.097,6.0,CalumetBeach201608050900,2016-08-05 09:00:00
Montrose Beach,1470391200.0,22.6,0.0,0.126,2.0,MontroseBeach201608051000,2016-08-05 10:00:00
Calumet Beach,1470391200.0,24.2,1.1,0.148,2.0,CalumetBeach201608051000,2016-08-05 10:00:00
Montrose Beach,1470394800.0,22.7,0.0,0.148,3.0,MontroseBeach201608051100,2016-08-05 11:00:00
Calumet Beach,1470394800.0,24.1,1.03,0.173,3.0,CalumetBeach201608051100,2016-08-05 11:00:00
Calumet Beach,1470398400.0,24.0,1.19,0.162,3.0,CalumetBeach201608051200,2016-08-05 12:00:00
Montrose Beach,1470398400.0,22.8,0.0,0.174,3.0,MontroseBeach201608051200,2016-08-05 12:00:00
Montrose Beach,1470402000.0,23.1,0.0,0.184,3.0,MontroseBeach201608051300,2016-08-05 13:00:00
Calumet Beach,1470402000.0,23.9,1.07,0.138,6.0,CalumetBeach201608051300,2016-08-05 13:00:00
Calumet Beach,1470405600.0,24.5,1.03,0.168,3.0,CalumetBeach201608051400,2016-08-05 14:00:00
Montrose Beach,1470405600.0,23.8,0.0,0.165,3.0,MontroseBeach201608051400,2016-08-05 14:00:00
Montrose Beach,1470409200.0,24.2,0.0,0.168,3.0,MontroseBeach201608051500,2016-08-05 15:00:00
Calumet Beach,1470409200.0,24.7,1.27,0.164,6.0,CalumetBeach201608051500,2016-08-05 15:00:00
Calumet Beach,1470412800.0,24.6,0.97,0.191,4.0,CalumetBeach201608051600,2016-08-05 16:00:00
Montrose Beach,1470412800.0,24.6,0.0,0.178,4.0,MontroseBeach201608051600,2016-08-05 16:00:00
Montrose Beach,1470416400.0,25.1,0.04,0.144,6.0,MontroseBeach201608051700,2016-08-05 17:00:00
Calumet Beach,1470416400.0,24.6,0.85,0.203,2.0,CalumetBeach201608051700,2016-08-05 17:00:00
Calumet Beach,1470420000.0,24.6,0.84,0.164,3.0,CalumetBeach201608051800,2016-08-05 18:00:00
Montrose Beach,1470420000.0,25.2,0.0,0.165,7.0,MontroseBeach201608051800,2016-08-05 18:00:00
Calumet Beach,1470423600.0,24.7,0.88,0.16,2.0,CalumetBeach201608051900,2016-08-05 19:00:00
Montrose Beach,1470423600.0,24.5,0.0,0.192,4.0,MontroseBeach201608051900,2016-08-05 19:00:00
Montrose Beach,1470427200.0,24.8,0.0,0.192,3.0,MontroseBeach201608052000,2016-08-05 20:00:00
Calumet Beach,1470427200.0,24.8,0.9,0.24,2.0,CalumetBeach201608052000,2016-08-05 20:00:00
Calumet Beach,1470430800.0,24.7,0.87,0.246,2.0,CalumetBeach201608052100,2016-08-05 21:00:00
Montrose Beach,1470430800.0,23.9,0.0,0.202,3.0,MontroseBeach201608052100,2016-08-05 21:00:00
Montrose Beach,1470434400.0,23.6,0.0,0.193,3.0,MontroseBeach201608052200,2016-08-05 22:00:00
Calumet Beach,1470434400.0,24.7,0.87,0.223,2.0,CalumetBeach201608052200,2016-08-05 22:00:00
Calumet Beach,1470438000.0,24.6,0.79,0.189,2.0,CalumetBeach201608052300,2016-08-05 23:00:00
Montrose Beach,1470438000.0,23.4,0.0,0.179,3.0,MontroseBeach201608052300,2016-08-05 23:00:00
Calumet Beach,1470441600.0,24.6,0.83,0.189,2.0,CalumetBeach201608062400,2016-08-06 00:00:00
Montrose Beach,1470441600.0,23.3,0.0,0.188,3.0,MontroseBeach201608062400,2016-08-06 00:00:00
Montrose Beach,1470445200.0,23.4,0.0,0.197,3.0,MontroseBeach201608060100,2016-08-06 01:00:00
Calumet Beach,1470445200.0,24.5,0.83,0.183,2.0,CalumetBeach201608060100,2016-08-06 01:00:00
Montrose Beach,1470448800.0,23.5,0.0,0.249,3.0,MontroseBeach201608060200,2016-08-06 02:00:00
Calumet Beach,1470448800.0,24.5,0.74,0.147,2.0,CalumetBeach201608060200,2016-08-06 02:00:00
Montrose Beach,1470452400.0,23.3,0.0,0.272,3.0,MontroseBeach201608060300,2016-08-06 03:00:00
Calumet Beach,1470452400.0,24.3,0.82,0.162,3.0,CalumetBeach201608060300,2016-08-06 03:00:00
Calumet Beach,1470456000.0,24.2,0.9,0.213,3.0,CalumetBeach201608060400,2016-08-06 04:00:00
Montrose Beach,1470456000.0,23.1,0.0,0.285,3.0,MontroseBeach201608060400,2016-08-06 04:00:00
Calumet Beach,1470459600.0,24.1,0.9,0.202,3.0,CalumetBeach201608060500,2016-08-06 05:00:00
Montrose Beach,1470459600.0,23.0,0.0,0.295,3.0,MontroseBeach201608060500,2016-08-06 05:00:00
Calumet Beach,1470463200.0,24.0,1.05,0.225,3.0,CalumetBeach201608060600,2016-08-06 06:00:00
Montrose Beach,1470463200.0,22.9,0.0,0.298,4.0,MontroseBeach201608060600,2016-08-06 06:00:00
Calumet Beach,1470466800.0,23.9,0.79,0.24,3.0,CalumetBeach201608060700,2016-08-06 07:00:00
Montrose Beach,1470466800.0,22.8,0.0,0.289,4.0,MontroseBeach201608060700,2016-08-06 07:00:00
Montrose Beach,1470470400.0,22.8,0.0,0.307,3.0,MontroseBeach201608060800,2016-08-06 08:00:00
Calumet Beach,1470470400.0,23.9,0.78,0.233,3.0,CalumetBeach201608060800,2016-08-06 08:00:00
Calumet Beach,1470474000.0,24.0,0.61,0.222,4.0,CalumetBeach201608060900,2016-08-06 09:00:00
Montrose Beach,1470474000.0,22.9,0.0,0.321,4.0,MontroseBeach201608060900,2016-08-06 09:00:00
Montrose Beach,1470477600.0,23.1,0.0,0.321,3.0,MontroseBeach201608061000,2016-08-06 10:00:00
Calumet Beach,1470477600.0,24.2,0.58,0.218,3.0,CalumetBeach201608061000,2016-08-06 10:00:00
Calumet Beach,1470481200.0,24.4,0.61,0.221,4.0,CalumetBeach201608061100,2016-08-06 11:00:00
Montrose Beach,1470481200.0,23.3,0.0,0.352,4.0,MontroseBeach201608061100,2016-08-06 11:00:00
Montrose Beach,1470484800.0,23.6,0.0,0.356,5.0,MontroseBeach201608061200,2016-08-06 12:00:00
Calumet Beach,1470484800.0,24.5,0.62,0.255,4.0,CalumetBeach201608061200,2016-08-06 12:00:00
Calumet Beach,1470488400.0,24.7,0.68,0.243,3.0,CalumetBeach201608061300,2016-08-06 13:00:00
Montrose Beach,1470488400.0,23.8,0.0,0.338,4.0,MontroseBeach201608061300,2016-08-06 13:00:00
Montrose Beach,1470492000.0,24.0,0.0,0.327,4.0,MontroseBeach201608061400,2016-08-06 14:00:00
Calumet Beach,1470492000.0,25.0,0.68,0.241,3.0,CalumetBeach201608061400,2016-08-06 14:00:00
Montrose Beach,1470495600.0,24.2,0.0,0.325,4.0,MontroseBeach201608061500,2016-08-06 15:00:00
Calumet Beach,1470495600.0,25.2,0.64,0.29,3.0,CalumetBeach201608061500,2016-08-06 15:00:00
Montrose Beach,1470499200.0,24.3,0.0,0.315,3.0,MontroseBeach201608061600,2016-08-06 16:00:00
Calumet Beach,1470499200.0,25.4,0.67,0.261,3.0,CalumetBeach201608061600,2016-08-06 16:00:00
Calumet Beach,1470502800.0,25.4,0.67,0.259,3.0,CalumetBeach201608061700,2016-08-06 17:00:00
Montrose Beach,1470502800.0,24.4,0.0,0.293,3.0,MontroseBeach201608061700,2016-08-06 17:00:00
Montrose Beach,1470506400.0,24.3,0.0,0.284,5.0,MontroseBeach201608061800,2016-08-06 18:00:00
Calumet Beach,1470506400.0,25.6,0.78,0.26,3.0,CalumetBeach201608061800,2016-08-06 18:00:00
Calumet Beach,1470510000.0,25.5,0.77,0.26,3.0,CalumetBeach201608061900,2016-08-06 19:00:00
Montrose Beach,1470510000.0,24.2,0.0,0.315,3.0,MontroseBeach201608061900,2016-08-06 19:00:00
Montrose Beach,1470513600.0,24.2,0.0,0.292,4.0,MontroseBeach201608062000,2016-08-06 20:00:00
Calumet Beach,1470513600.0,25.4,0.92,0.25,3.0,CalumetBeach201608062000,2016-08-06 20:00:00
Calumet Beach,1470517200.0,25.2,1.02,0.25,3.0,CalumetBeach201608062100,2016-08-06 21:00:00
Montrose Beach,1470517200.0,24.6,0.0,0.299,3.0,MontroseBeach201608062100,2016-08-06 21:00:00
Montrose Beach,1470520800.0,24.3,0.0,0.293,3.0,MontroseBeach201608062200,2016-08-06 22:00:00
Calumet Beach,1470520800.0,25.2,0.91,0.241,3.0,CalumetBeach201608062200,2016-08-06 22:00:00
Calumet Beach,1470524400.0,25.1,1.5,0.237,3.0,CalumetBeach201608062300,2016-08-06 23:00:00
Montrose Beach,1470524400.0,24.1,0.0,0.282,3.0,MontroseBeach201608062300,2016-08-06 23:00:00
Montrose Beach,1470528000.0,23.9,0.0,0.26,4.0,MontroseBeach201608072400,2016-08-07 00:00:00
Calumet Beach,1470528000.0,25.0,2.57,0.231,3.0,CalumetBeach201608072400,2016-08-07 00:00:00
Calumet Beach,1470535200.0,24.6,1.13,0.209,3.0,CalumetBeach201608070200,2016-08-07 02:00:00
Montrose Beach,1470535200.0,23.8,0.0,0.229,3.0,MontroseBeach201608070200,2016-08-07 02:00:00
Calumet Beach,1470538800.0,24.5,0.83,0.207,3.0,CalumetBeach201608070300,2016-08-07 03:00:00
Montrose Beach,1470538800.0,23.6,0.0,0.218,4.0,MontroseBeach201608070300,2016-08-07 03:00:00
Calumet Beach,1470542400.0,24.5,0.95,0.199,3.0,CalumetBeach201608070400,2016-08-07 04:00:00
Montrose Beach,1470542400.0,23.5,0.0,0.223,4.0,MontroseBeach201608070400,2016-08-07 04:00:00
Montrose Beach,1470546000.0,23.5,0.0,0.221,4.0,MontroseBeach201608070500,2016-08-07 05:00:00
Calumet Beach,1470546000.0,24.4,0.84,0.186,5.0,CalumetBeach201608070500,2016-08-07 05:00:00
Calumet Beach,1470549600.0,24.3,0.82,0.177,4.0,CalumetBeach201608070600,2016-08-07 06:00:00
Montrose Beach,1470549600.0,23.4,0.0,0.227,3.0,MontroseBeach201608070600,2016-08-07 06:00:00
Montrose Beach,1470553200.0,23.4,0.0,0.223,4.0,MontroseBeach201608070700,2016-08-07 07:00:00
Calumet Beach,1470553200.0,24.3,0.87,0.18,4.0,CalumetBeach201608070700,2016-08-07 07:00:00
Calumet Beach,1470556800.0,24.3,0.82,0.204,3.0,CalumetBeach201608070800,2016-08-07 08:00:00
Montrose Beach,1470556800.0,23.4,0.0,0.228,4.0,MontroseBeach201608070800,2016-08-07 08:00:00
Calumet Beach,1470560400.0,24.4,0.82,0.169,4.0,CalumetBeach201608070900,2016-08-07 09:00:00
Montrose Beach,1470560400.0,23.6,0.0,0.225,4.0,MontroseBeach201608070900,2016-08-07 09:00:00
Montrose Beach,1470564000.0,23.8,0.0,0.214,3.0,MontroseBeach201608071000,2016-08-07 10:00:00
Calumet Beach,1470564000.0,24.5,0.73,0.177,4.0,CalumetBeach201608071000,2016-08-07 10:00:00
Calumet Beach,1470567600.0,24.7,0.72,0.196,3.0,CalumetBeach201608071100,2016-08-07 11:00:00
Montrose Beach,1470567600.0,24.0,0.0,0.219,4.0,MontroseBeach201608071100,2016-08-07 11:00:00
Montrose Beach,1470571200.0,24.7,0.0,0.231,3.0,MontroseBeach201608071200,2016-08-07 12:00:00
Calumet Beach,1470571200.0,25.0,0.72,0.244,3.0,CalumetBeach201608071200,2016-08-07 12:00:00
Calumet Beach,1470574800.0,25.2,0.75,0.238,3.0,CalumetBeach201608071300,2016-08-07 13:00:00
Montrose Beach,1470574800.0,24.9,0.0,0.226,3.0,MontroseBeach201608071300,2016-08-07 13:00:00
Montrose Beach,1470578400.0,25.1,0.0,0.222,3.0,MontroseBeach201608071400,2016-08-07 14:00:00
Calumet Beach,1470578400.0,25.4,0.74,0.268,3.0,CalumetBeach201608071400,2016-08-07 14:00:00
Montrose Beach,1470582000.0,26.0,0.0,0.237,4.0,MontroseBeach201608071500,2016-08-07 15:00:00
Calumet Beach,1470582000.0,25.5,0.67,0.283,2.0,CalumetBeach201608071500,2016-08-07 15:00:00
Calumet Beach,1470585600.0,25.5,0.67,0.253,2.0,CalumetBeach201608071600,2016-08-07 16:00:00
Montrose Beach,1470585600.0,25.1,0.0,0.221,3.0,MontroseBeach201608071600,2016-08-07 16:00:00
Calumet Beach,1470589200.0,25.4,0.62,0.31,3.0,CalumetBeach201608071700,2016-08-07 17:00:00
Montrose Beach,1470589200.0,25.3,0.0,0.251,3.0,MontroseBeach201608071700,2016-08-07 17:00:00
Montrose Beach,1470592800.0,24.6,0.0,0.303,3.0,MontroseBeach201608071800,2016-08-07 18:00:00
Calumet Beach,1470592800.0,25.2,0.69,0.339,3.0,CalumetBeach201608071800,2016-08-07 18:00:00
Calumet Beach,1470596400.0,25.1,0.72,0.321,3.0,CalumetBeach201608071900,2016-08-07 19:00:00
Montrose Beach,1470596400.0,24.2,0.0,0.353,3.0,MontroseBeach201608071900,2016-08-07 19:00:00
Montrose Beach,1470600000.0,24.0,0.0,0.378,3.0,MontroseBeach201608072000,2016-08-07 20:00:00
Calumet Beach,1470600000.0,25.1,0.85,0.352,3.0,CalumetBeach201608072000,2016-08-07 20:00:00
Calumet Beach,1470603600.0,25.0,2.0,0.384,4.0,CalumetBeach201608072100,2016-08-07 21:00:00
Montrose Beach,1470603600.0,23.9,0.0,0.387,4.0,MontroseBeach201608072100,2016-08-07 21:00:00
Montrose Beach,1470610800.0,23.9,0.0,0.392,4.0,MontroseBeach201608072300,2016-08-07 23:00:00
Calumet Beach,1470610800.0,24.9,7.55,0.405,4.0,CalumetBeach201608072300,2016-08-07 23:00:00
Montrose Beach,1470614400.0,23.9,0.0,0.401,4.0,MontroseBeach201608082400,2016-08-08 00:00:00
Calumet Beach,1470614400.0,24.8,8.08,0.434,5.0,CalumetBeach201608082400,2016-08-08 00:00:00
Calumet Beach,1470618000.0,24.7,7.53,0.427,5.0,CalumetBeach201608080100,2016-08-08 01:00:00
Montrose Beach,1470618000.0,23.9,0.0,0.404,4.0,MontroseBeach201608080100,2016-08-08 01:00:00
Montrose Beach,1470621600.0,23.9,0.02,0.425,4.0,MontroseBeach201608080200,2016-08-08 02:00:00
Calumet Beach,1470621600.0,24.6,8.46,0.428,4.0,CalumetBeach201608080200,2016-08-08 02:00:00
Calumet Beach,1470625200.0,24.4,8.02,0.439,5.0,CalumetBeach201608080300,2016-08-08 03:00:00
Montrose Beach,1470625200.0,23.7,0.01,0.393,5.0,MontroseBeach201608080300,2016-08-08 03:00:00
Calumet Beach,1470628800.0,24.3,8.01,0.418,3.0,CalumetBeach201608080400,2016-08-08 04:00:00
Montrose Beach,1470628800.0,23.3,0.0,0.387,4.0,MontroseBeach201608080400,2016-08-08 04:00:00
Montrose Beach,1470632400.0,23.3,0.02,0.362,4.0,MontroseBeach201608080500,2016-08-08 05:00:00
Calumet Beach,1470632400.0,24.2,6.75,0.394,4.0,CalumetBeach201608080500,2016-08-08 05:00:00
Montrose Beach,1470636000.0,23.3,0.0,0.336,4.0,MontroseBeach201608080600,2016-08-08 06:00:00
Calumet Beach,1470636000.0,24.2,6.45,0.36,4.0,CalumetBeach201608080600,2016-08-08 06:00:00
Montrose Beach,1470639600.0,23.4,0.0,0.339,4.0,MontroseBeach201608080700,2016-08-08 07:00:00
Calumet Beach,1470639600.0,24.1,6.57,0.353,3.0,CalumetBeach201608080700,2016-08-08 07:00:00
Montrose Beach,1470643200.0,23.4,0.0,0.333,4.0,MontroseBeach201608080800,2016-08-08 08:00:00
Calumet Beach,1470643200.0,24.1,5.61,0.347,3.0,CalumetBeach201608080800,2016-08-08 08:00:00
Calumet Beach,1470646800.0,24.2,5.77,0.362,3.0,CalumetBeach201608080900,2016-08-08 09:00:00
Montrose Beach,1470646800.0,23.5,0.0,0.296,4.0,MontroseBeach201608080900,2016-08-08 09:00:00
Montrose Beach,1470650400.0,23.7,0.0,0.292,4.0,MontroseBeach201608081000,2016-08-08 10:00:00
Calumet Beach,1470650400.0,24.4,4.5,0.328,2.0,CalumetBeach201608081000,2016-08-08 10:00:00
Calumet Beach,1470654000.0,24.6,4.91,0.334,3.0,CalumetBeach201608081100,2016-08-08 11:00:00
Montrose Beach,1470654000.0,23.8,0.0,0.253,4.0,MontroseBeach201608081100,2016-08-08 11:00:00
Montrose Beach,1470657600.0,23.9,0.0,0.254,3.0,MontroseBeach201608081200,2016-08-08 12:00:00
Calumet Beach,1470657600.0,24.9,5.04,0.294,3.0,CalumetBeach201608081200,2016-08-08 12:00:00
Calumet Beach,1470661200.0,25.2,4.15,0.299,2.0,CalumetBeach201608081300,2016-08-08 13:00:00
Montrose Beach,1470661200.0,24.1,0.0,0.261,3.0,MontroseBeach201608081300,2016-08-08 13:00:00
Montrose Beach,1470664800.0,24.4,0.0,0.259,4.0,MontroseBeach201608081400,2016-08-08 14:00:00
Calumet Beach,1470664800.0,25.2,2.51,0.313,2.0,CalumetBeach201608081400,2016-08-08 14:00:00
Montrose Beach,1470668400.0,24.9,0.0,0.262,3.0,MontroseBeach201608081500,2016-08-08 15:00:00
Calumet Beach,1470672000.0,25.3,2.63,0.322,3.0,CalumetBeach201608081600,2016-08-08 16:00:00
Montrose Beach,1470672000.0,25.1,0.0,0.292,4.0,MontroseBeach201608081600,2016-08-08 16:00:00
Montrose Beach,1470675600.0,25.2,0.0,0.317,3.0,MontroseBeach201608081700,2016-08-08 17:00:00
Calumet Beach,1470675600.0,25.3,2.74,0.316,3.0,CalumetBeach201608081700,2016-08-08 17:00:00
Calumet Beach,1470679200.0,25.3,3.06,0.334,3.0,CalumetBeach201608081800,2016-08-08 18:00:00
Montrose Beach,1470679200.0,25.4,0.01,0.34,3.0,MontroseBeach201608081800,2016-08-08 18:00:00
Montrose Beach,1470682800.0,25.3,0.0,0.342,3.0,MontroseBeach201608081900,2016-08-08 19:00:00
Montrose Beach,1470686400.0,25.1,0.0,0.346,3.0,MontroseBeach201608082000,2016-08-08 20:00:00
Calumet Beach,1470686400.0,25.7,7.42,0.348,3.0,CalumetBeach201608082000,2016-08-08 20:00:00
Montrose Beach,1470690000.0,25.0,0.0,0.34,3.0,MontroseBeach201608082100,2016-08-08 21:00:00
Calumet Beach,1470690000.0,25.8,4.74,0.353,4.0,CalumetBeach201608082100,2016-08-08 21:00:00
Calumet Beach,1470693600.0,25.6,4.02,0.338,3.0,CalumetBeach201608082200,2016-08-08 22:00:00
Montrose Beach,1470693600.0,24.7,0.0,0.309,3.0,MontroseBeach201608082200,2016-08-08 22:00:00
Calumet Beach,1470697200.0,25.5,2.92,0.308,3.0,CalumetBeach201608082300,2016-08-08 23:00:00
Montrose Beach,1470697200.0,24.6,0.0,0.32,4.0,MontroseBeach201608082300,2016-08-08 23:00:00
Calumet Beach,1470700800.0,25.3,2.58,0.299,2.0,CalumetBeach201608092400,2016-08-09 00:00:00
Montrose Beach,1470700800.0,24.4,0.0,0.307,4.0,MontroseBeach201608092400,2016-08-09 00:00:00
Montrose Beach,1470704400.0,24.3,0.0,0.313,4.0,MontroseBeach201608090100,2016-08-09 01:00:00
Calumet Beach,1470704400.0,25.0,2.84,0.331,2.0,CalumetBeach201608090100,2016-08-09 01:00:00
Montrose Beach,1470708000.0,24.0,0.04,0.288,4.0,MontroseBeach201608090200,2016-08-09 02:00:00
Calumet Beach,1470708000.0,24.9,2.98,0.323,3.0,CalumetBeach201608090200,2016-08-09 02:00:00
Calumet Beach,1470711600.0,24.8,3.68,0.367,3.0,CalumetBeach201608090300,2016-08-09 03:00:00
Montrose Beach,1470711600.0,23.9,0.0,0.253,4.0,MontroseBeach201608090300,2016-08-09 03:00:00
Montrose Beach,1470715200.0,23.8,0.0,0.233,4.0,MontroseBeach201608090400,2016-08-09 04:00:00
Calumet Beach,1470715200.0,24.6,3.24,0.353,3.0,CalumetBeach201608090400,2016-08-09 04:00:00
Calumet Beach,1470718800.0,24.6,2.83,0.307,3.0,CalumetBeach201608090500,2016-08-09 05:00:00
Montrose Beach,1470718800.0,23.7,0.02,0.218,3.0,MontroseBeach201608090500,2016-08-09 05:00:00
Montrose Beach,1470722400.0,23.7,0.01,0.221,4.0,MontroseBeach201608090600,2016-08-09 06:00:00
Calumet Beach,1470722400.0,24.5,2.63,0.289,3.0,CalumetBeach201608090600,2016-08-09 06:00:00
Calumet Beach,1470726000.0,24.5,2.52,0.263,3.0,CalumetBeach201608090700,2016-08-09 07:00:00
Montrose Beach,1470726000.0,23.7,0.0,0.203,4.0,MontroseBeach201608090700,2016-08-09 07:00:00
Montrose Beach,1470729600.0,23.7,0.0,0.197,3.0,MontroseBeach201608090800,2016-08-09 08:00:00
Calumet Beach,1470729600.0,24.5,2.4,0.261,3.0,CalumetBeach201608090800,2016-08-09 08:00:00
Calumet Beach,1470733200.0,24.7,2.34,0.239,3.0,CalumetBeach201608090900,2016-08-09 09:00:00
Montrose Beach,1470733200.0,23.7,0.0,0.19,3.0,MontroseBeach201608090900,2016-08-09 09:00:00
Montrose Beach,1470736800.0,23.9,0.0,0.185,4.0,MontroseBeach201608091000,2016-08-09 10:00:00
Calumet Beach,1470736800.0,24.9,2.13,0.226,3.0,CalumetBeach201608091000,2016-08-09 10:00:00
Calumet Beach,1470740400.0,25.2,1.9,0.221,3.0,CalumetBeach201608091100,2016-08-09 11:00:00
Montrose Beach,1470740400.0,24.0,0.0,0.18,3.0,MontroseBeach201608091100,2016-08-09 11:00:00
Montrose Beach,1470744000.0,24.4,0.0,0.161,3.0,MontroseBeach201608091200,2016-08-09 12:00:00
Calumet Beach,1470744000.0,25.3,1.78,0.198,2.0,CalumetBeach201608091200,2016-08-09 12:00:00
Calumet Beach,1470747600.0,25.4,1.63,0.212,4.0,CalumetBeach201608091300,2016-08-09 13:00:00
Montrose Beach,1470747600.0,24.5,0.0,0.172,3.0,MontroseBeach201608091300,2016-08-09 13:00:00
Montrose Beach,1470751200.0,24.6,0.0,0.163,3.0,MontroseBeach201608091400,2016-08-09 14:00:00
Calumet Beach,1470751200.0,25.6,1.72,0.163,2.0,CalumetBeach201608091400,2016-08-09 14:00:00
Montrose Beach,1470754800.0,24.6,0.0,0.17,3.0,MontroseBeach201608091500,2016-08-09 15:00:00
Calumet Beach,1470754800.0,25.9,1.78,0.174,2.0,CalumetBeach201608091500,2016-08-09 15:00:00
Montrose Beach,1470758400.0,24.6,0.0,0.165,3.0,MontroseBeach201608091600,2016-08-09 16:00:00
Montrose Beach,1470762000.0,24.6,0.0,0.168,2.0,MontroseBeach201608091700,2016-08-09 17:00:00
Montrose Beach,1470765600.0,24.7,0.0,0.153,7.0,MontroseBeach201608091800,2016-08-09 18:00:00
Montrose Beach,1470769200.0,24.7,0.0,0.146,6.0,MontroseBeach201608091900,2016-08-09 19:00:00
Montrose Beach,1470772800.0,24.6,0.0,0.138,6.0,MontroseBeach201608092000,2016-08-09 20:00:00
Montrose Beach,1470776400.0,24.1,0.0,0.137,2.0,MontroseBeach201608092100,2016-08-09 21:00:00
Montrose Beach,1470780000.0,24.0,0.0,0.121,2.0,MontroseBeach201608092200,2016-08-09 22:00:00
Montrose Beach,1470783600.0,24.0,0.0,0.127,9.0,MontroseBeach201608092300,2016-08-09 23:00:00
Montrose Beach,1470787200.0,23.9,0.0,0.128,7.0,MontroseBeach201608102400,2016-08-10 00:00:00
Montrose Beach,1470790800.0,23.9,0.0,0.118,6.0,MontroseBeach201608100100,2016-08-10 01:00:00
Montrose Beach,1470794400.0,23.8,0.0,0.122,5.0,MontroseBeach201608100200,2016-08-10 02:00:00
Montrose Beach,1470798000.0,23.8,0.0,0.114,5.0,MontroseBeach201608100300,2016-08-10 03:00:00
Montrose Beach,1470801600.0,23.8,0.0,0.104,4.0,MontroseBeach201608100400,2016-08-10 04:00:00
Montrose Beach,1470805200.0,23.9,0.0,0.107,2.0,MontroseBeach201608100500,2016-08-10 05:00:00
Montrose Beach,1470808800.0,23.9,0.0,0.134,3.0,MontroseBeach201608100600,2016-08-10 06:00:00
Montrose Beach,1470812400.0,23.9,0.0,0.094,3.0,MontroseBeach201608100700,2016-08-10 07:00:00
Montrose Beach,1470816000.0,24.0,0.0,0.091,4.0,MontroseBeach201608100800,2016-08-10 08:00:00
Montrose Beach,1470819600.0,24.3,0.0,0.082,4.0,MontroseBeach201608100900,2016-08-10 09:00:00
Montrose Beach,1470823200.0,24.5,0.0,0.079,3.0,MontroseBeach201608101000,2016-08-10 10:00:00
Montrose Beach,1470826800.0,24.7,0.0,0.084,4.0,MontroseBeach201608101100,2016-08-10 11:00:00
Montrose Beach,1470830400.0,25.1,0.0,0.094,4.0,MontroseBeach201608101200,2016-08-10 12:00:00
Montrose Beach,1470834000.0,25.5,0.0,0.108,3.0,MontroseBeach201608101300,2016-08-10 13:00:00
Montrose Beach,1470837600.0,25.7,0.0,0.141,3.0,MontroseBeach201608101400,2016-08-10 14:00:00
Montrose Beach,1470841200.0,26.4,0.0,0.133,4.0,MontroseBeach201608101500,2016-08-10 15:00:00
Montrose Beach,1470844800.0,26.1,0.0,0.159,2.0,MontroseBeach201608101600,2016-08-10 16:00:00
Montrose Beach,1470848400.0,25.8,0.0,0.168,3.0,MontroseBeach201608101700,2016-08-10 17:00:00
Montrose Beach,1470852000.0,26.0,0.0,0.167,3.0,MontroseBeach201608101800,2016-08-10 18:00:00
Montrose Beach,1470855600.0,26.8,0.0,0.145,6.0,MontroseBeach201608101900,2016-08-10 19:00:00
Montrose Beach,1470859200.0,25.7,0.0,0.134,5.0,MontroseBeach201608102000,2016-08-10 20:00:00
Montrose Beach,1470862800.0,25.0,0.0,0.158,3.0,MontroseBeach201608102100,2016-08-10 21:00:00
Montrose Beach,1470866400.0,24.9,0.0,0.124,2.0,MontroseBeach201608102200,2016-08-10 22:00:00
Montrose Beach,1470870000.0,24.5,0.0,0.11,4.0,MontroseBeach201608102300,2016-08-10 23:00:00
